invoice_line_id,invoice_code,product_code,quantity,unit_price,line_discount_percent,line_discount_amount,line_total
689,HDIP000380,SKU-THE-1053,1,675000.0,15.0,101000.0,574000.0
690,HDIP000381,SKU-NOW-1089,2,313000.0,15.0,94000.0,532000.0
691,HDIP000381,SKU-NOW-1078,1,415000.0,10.0,42000.0,373000.0
692,HDIP000382,SKU-COO-1079,1,368000.0,5.0,18000.0,350000.0
693,HDIP000382,SKU-NOW-1073,1,216000.0,0.0,0.0,216000.0
694,HDIP000382,SKU-BAD-1064,2,515000.0,0.0,0.0,1030000.0
695,HDIP000382,SKU-TSU-1067,1,608000.0,0.0,0.0,608000.0
696,HDIP000383,SKU-TEE-1027,1,339000.0,5.0,17000.0,322000.0
697,HDIP000383,SKU-SWE-1103,1,683000.0,0.0,0.0,683000.0
698,HDIP000384,SKU-NOW-1026,1,240000.0,0.0,0.0,240000.0
699,HDIP000385,SKU-TSU-1015,1,292000.0,15.0,44000.0,248000.0
700,HDIP000385,SKU-TEE-1088,1,274000.0,0.0,0.0,274000.0
701,HDIP000385,SKU-DKM-1043,2,592000.0,0.0,0.0,1184000.0
702,HDIP000386,SKU-SWE-1103,1,683000.0,15.0,102000.0,581000.0
703,HDIP000386,SKU-TEE-1005,1,133000.0,10.0,13000.0,120000.0
704,HDIP000386,SKU-COO-1083,2,284000.0,5.0,28000.0,540000.0
705,HDIP000386,SKU-BAD-1018,1,494000.0,5.0,25000.0,469000.0
706,HDIP000387,SKU-TEE-1003,1,244000.0,0.0,0.0,244000.0
707,HDIP000387,SKU-TEE-1027,1,339000.0,0.0,0.0,339000.0
708,HDIP000388,SKU-NOW-1081,1,420000.0,0.0,0.0,420000.0
709,HDIP000388,SKU-BAD-1069,1,415000.0,0.0,0.0,415000.0
710,HDIP000388,SKU-DIR-1108,1,400000.0,0.0,0.0,400000.0
711,HDIP000388,SKU-TEE-1022,1,252000.0,0.0,0.0,252000.0
712,HDIP000388,SKU-BAD-1074,1,487000.0,5.0,24000.0,463000.0
713,HDIP000389,SKU-BAD-1023,1,751000.0,0.0,0.0,751000.0
714,HDIP000389,SKU-TSU-1015,1,292000.0,0.0,0.0,292000.0
715,HDIP000390,SKU-DIR-1119,1,693000.0,10.0,69000.0,624000.0
716,HDIP000391,SKU-TSU-1067,1,608000.0,0.0,0.0,608000.0
717,HDIP000391,SKU-BAD-1087,1,731000.0,15.0,110000.0,621000.0
718,HDIP000391,SKU-COO-1017,2,85000.0,0.0,0.0,170000.0
719,HDIP000392,SKU-SWE-1114,1,615000.0,10.0,62000.0,553000.0
720,HDIP000393,SKU-TEE-1027,1,339000.0,0.0,0.0,339000.0
721,HDIP000393,SKU-SWE-1042,1,535000.0,0.0,0.0,535000.0
722,HDIP000394,SKU-TSU-1015,1,292000.0,10.0,29000.0,263000.0
723,HDIP000395,SKU-DIR-1035,2,555000.0,0.0,0.0,1110000.0
724,HDIP000395,SKU-SWE-1019,1,423000.0,0.0,0.0,423000.0
725,HDIP000396,SKU-DIR-1004,1,419000.0,15.0,63000.0,356000.0
726,HDIP000397,SKU-BAD-1023,1,751000.0,10.0,75000.0,676000.0
727,HDIP000398,SKU-BAD-1105,1,403000.0,15.0,60000.0,343000.0
728,HDIP000399,SKU-SWE-1103,2,683000.0,5.0,68000.0,1298000.0
729,HDIP000400,SKU-THE-1029,2,475000.0,10.0,95000.0,855000.0
730,HDIP000400,SKU-SWE-1019,1,423000.0,0.0,0.0,423000.0
731,HDIP000401,SKU-DIR-1113,1,595000.0,0.0,0.0,595000.0
732,HDIP000401,SKU-SWE-1042,1,535000.0,0.0,0.0,535000.0
733,HDIP000401,SKU-TEE-1059,1,177000.0,0.0,0.0,177000.0
734,HDIP000402,SKU-NOW-1052,1,425000.0,0.0,0.0,425000.0
735,HDIP000402,SKU-BAD-1105,1,403000.0,15.0,60000.0,343000.0
736,HDIP000403,SKU-TEE-1031,1,290000.0,0.0,0.0,290000.0
737,HDIP000403,SKU-DKM-1080,3,498000.0,5.0,75000.0,1419000.0
738,HDIP000404,SKU-COO-1056,1,275000.0,15.0,41000.0,234000.0
739,HDIP000404,SKU-NOW-1073,1,216000.0,15.0,32000.0,184000.0
740,HDIP000404,SKU-SWE-1101,1,757000.0,15.0,114000.0,643000.0
741,HDIP000405,SKU-THE-1013,2,387000.0,0.0,0.0,774000.0
742,HDIP000406,SKU-SWE-1077,2,418000.0,0.0,0.0,836000.0
743,HDIP000406,SKU-NOW-1099,1,356000.0,15.0,53000.0,303000.0
744,HDIP000407,SKU-NOW-1085,1,210000.0,5.0,10000.0,200000.0
745,HDIP000407,SKU-TEE-1020,1,190000.0,5.0,10000.0,180000.0
746,HDIP000407,SKU-BAD-1058,1,430000.0,15.0,64000.0,366000.0
747,HDIP000408,SKU-DIR-1120,1,510000.0,0.0,0.0,510000.0
748,HDIP000408,SKU-COO-1056,1,275000.0,10.0,28000.0,247000.0
749,HDIP000408,SKU-TSU-1092,3,708000.0,5.0,106000.0,2018000.0
750,HDIP000408,SKU-THE-1118,2,434000.0,0.0,0.0,868000.0
751,HDIP000409,SKU-TSU-1072,2,352000.0,0.0,0.0,704000.0
752,HDIP000410,SKU-THE-1076,1,352000.0,0.0,0.0,352000.0
753,HDIP000411,SKU-DKM-1061,1,205000.0,5.0,10000.0,195000.0
754,HDIP000411,SKU-BAD-1018,2,494000.0,0.0,0.0,988000.0
755,HDIP000412,SKU-TEE-1010,1,240000.0,0.0,0.0,240000.0
756,HDIP000413,SKU-DIR-1104,1,605000.0,5.0,30000.0,575000.0
757,HDIP000414,SKU-TSU-1071,1,610000.0,0.0,0.0,610000.0
758,HDIP000414,SKU-BAD-1105,1,403000.0,5.0,20000.0,383000.0
759,HDIP000415,SKU-DIR-1035,2,555000.0,10.0,111000.0,999000.0
760,HDIP000415,SKU-THE-1053,1,675000.0,0.0,0.0,675000.0
761,HDIP000416,SKU-NOW-1089,1,313000.0,15.0,47000.0,266000.0
762,HDIP000416,SKU-SWE-1011,1,375000.0,0.0,0.0,375000.0
763,HDIP000417,SKU-NOW-1081,1,420000.0,15.0,63000.0,357000.0
764,HDIP000418,SKU-TEE-1116,1,270000.0,0.0,0.0,270000.0
765,HDIP000418,SKU-DIR-1044,1,443000.0,10.0,44000.0,399000.0
766,HDIP000419,SKU-SWE-1103,1,683000.0,0.0,0.0,683000.0
767,HDIP000420,SKU-NOW-1073,1,216000.0,5.0,11000.0,205000.0
768,HDIP000420,SKU-TSU-1034,1,385000.0,10.0,38000.0,347000.0
769,HDIP000421,SKU-SWE-1011,1,375000.0,0.0,0.0,375000.0
770,HDIP000422,SKU-COO-1033,1,281000.0,0.0,0.0,281000.0
771,HDIP000423,SKU-TSU-1048,1,485000.0,15.0,73000.0,412000.0
772,HDIP000423,SKU-DIR-1104,1,605000.0,0.0,0.0,605000.0
773,HDIP000424,SKU-DIR-1106,2,353000.0,5.0,35000.0,671000.0
774,HDIP000424,SKU-TEE-1020,1,190000.0,0.0,0.0,190000.0
775,HDIP000425,SKU-NOW-1094,2,308000.0,0.0,0.0,616000.0
776,HDIP000426,SKU-NOW-1052,1,425000.0,5.0,21000.0,404000.0
777,HDIP000427,SKU-SWE-1019,2,423000.0,0.0,0.0,846000.0
778,HDIP000427,SKU-THE-1068,1,496000.0,5.0,25000.0,471000.0
779,HDIP000428,SKU-BAD-1069,1,415000.0,5.0,21000.0,394000.0
780,HDIP000429,SKU-SWE-1103,1,683000.0,15.0,102000.0,581000.0
781,HDIP000430,SKU-THE-1076,1,352000.0,0.0,0.0,352000.0
782,HDIP000430,SKU-NOW-1099,1,356000.0,0.0,0.0,356000.0
783,HDIP000431,SKU-SWE-1002,1,401000.0,15.0,60000.0,341000.0
784,HDIP000431,SKU-THE-1053,1,675000.0,0.0,0.0,675000.0
785,HDIP000431,SKU-THE-1013,1,387000.0,0.0,0.0,387000.0
786,HDIP000432,SKU-SWE-1077,1,418000.0,0.0,0.0,418000.0
787,HDIP000433,SKU-NOW-1078,1,415000.0,15.0,62000.0,353000.0
788,HDIP000434,SKU-COO-1033,1,281000.0,0.0,0.0,281000.0
789,HDIP000434,SKU-DKM-1038,1,228000.0,0.0,0.0,228000.0
790,HDIP000435,SKU-NOW-1100,1,229000.0,0.0,0.0,229000.0
791,HDIP000436,SKU-TSU-1034,1,385000.0,0.0,0.0,385000.0
792,HDIP000436,SKU-BAD-1023,1,751000.0,0.0,0.0,751000.0
793,HDIP000436,SKU-BAD-1057,1,664000.0,0.0,0.0,664000.0
794,HDIP000436,SKU-NOW-1009,1,277000.0,5.0,14000.0,263000.0
795,HDIP000437,SKU-DIR-1014,1,715000.0,10.0,72000.0,643000.0
796,HDIP000437,SKU-TEE-1005,1,133000.0,5.0,7000.0,126000.0
797,HDIP000438,SKU-COO-1086,1,365000.0,5.0,18000.0,347000.0
798,HDIP000438,SKU-NOW-1050,1,245000.0,10.0,24000.0,221000.0
799,HDIP000438,SKU-DIR-1035,1,555000.0,5.0,28000.0,527000.0
800,HDIP000438,SKU-TEE-1020,1,190000.0,5.0,10000.0,180000.0
801,HDIP000439,SKU-BAD-1105,1,403000.0,0.0,0.0,403000.0
802,HDIP000439,SKU-NOW-1100,1,229000.0,0.0,0.0,229000.0
803,HDIP000439,SKU-TEE-1062,1,326000.0,15.0,49000.0,277000.0
804,HDIP000439,SKU-TEE-1016,3,220000.0,15.0,99000.0,561000.0
805,HDIP000440,SKU-NOW-1098,1,393000.0,0.0,0.0,393000.0
806,HDIP000440,SKU-NOW-1099,1,356000.0,5.0,18000.0,338000.0
807,HDIP000440,SKU-DKM-1038,1,228000.0,0.0,0.0,228000.0
808,HDIP000441,SKU-SWE-1114,1,615000.0,0.0,0.0,615000.0
809,HDIP000441,SKU-NOW-1081,1,420000.0,0.0,0.0,420000.0
810,HDIP000442,SKU-DKM-1102,1,454000.0,0.0,0.0,454000.0
811,HDIP000443,SKU-DIR-1008,1,432000.0,15.0,65000.0,367000.0
812,HDIP000444,SKU-TEE-1112,1,339000.0,0.0,0.0,339000.0
813,HDIP000444,SKU-BAD-1069,1,415000.0,0.0,0.0,415000.0
814,HDIP000444,SKU-TEE-1020,1,190000.0,0.0,0.0,190000.0
815,HDIP000444,SKU-DIR-1095,1,388000.0,10.0,39000.0,349000.0
816,HDIP000445,SKU-NOW-1081,1,420000.0,0.0,0.0,420000.0
817,HDIP000446,SKU-DIR-1014,1,715000.0,10.0,72000.0,643000.0
818,HDIP000446,SKU-TSU-1015,1,292000.0,0.0,0.0,292000.0
819,HDIP000446,SKU-BAD-1064,1,515000.0,15.0,77000.0,438000.0
820,HDIP000447,SKU-DKM-1102,1,454000.0,0.0,0.0,454000.0
821,HDIP000448,SKU-BAD-1097,1,438000.0,15.0,66000.0,372000.0
822,HDIP000449,SKU-DIR-1006,2,416000.0,10.0,83000.0,749000.0
823,HDIP000449,SKU-BAD-1018,1,494000.0,0.0,0.0,494000.0
824,HDIP000449,SKU-THE-1013,1,387000.0,5.0,19000.0,368000.0
825,HDIP000449,SKU-DKM-1102,1,454000.0,0.0,0.0,454000.0
826,HDIP000450,SKU-DIR-1104,1,605000.0,5.0,30000.0,575000.0
827,HDIP000451,SKU-THE-1053,2,675000.0,10.0,135000.0,1215000.0
828,HDIP000451,SKU-TEE-1031,1,290000.0,10.0,29000.0,261000.0
829,HDIP000452,SKU-SWE-1101,1,757000.0,0.0,0.0,757000.0
830,HDIP000452,SKU-TEE-1039,1,301000.0,0.0,0.0,301000.0
831,HDIP000453,SKU-SWE-1070,1,718000.0,15.0,108000.0,610000.0
832,HDIP000453,SKU-DIR-1065,1,426000.0,0.0,0.0,426000.0
833,HDIP000453,SKU-THE-1029,1,475000.0,0.0,0.0,475000.0
834,HDIP000454,SKU-COO-1086,2,365000.0,0.0,0.0,730000.0
835,HDIP000455,SKU-COO-1079,2,368000.0,5.0,37000.0,699000.0
836,HDIP000456,SKU-DIR-1004,1,419000.0,0.0,0.0,419000.0
837,HDIP000457,SKU-TSU-1096,1,405000.0,0.0,0.0,405000.0
838,HDIP000458,SKU-DIR-1095,1,388000.0,0.0,0.0,388000.0
839,HDIP000459,SKU-COO-1056,1,275000.0,10.0,28000.0,247000.0
840,HDIP000460,SKU-NOW-1025,1,438000.0,0.0,0.0,438000.0
841,HDIP000460,SKU-NOW-1081,1,420000.0,0.0,0.0,420000.0
842,HDIP000461,SKU-TSU-1110,1,633000.0,5.0,32000.0,601000.0
843,HDIP000462,SKU-DKM-1102,3,454000.0,0.0,0.0,1362000.0
844,HDIP000462,SKU-DIR-1082,1,382000.0,10.0,38000.0,344000.0
845,HDIP000463,SKU-DIR-1028,2,536000.0,0.0,0.0,1072000.0
846,HDIP000463,SKU-THE-1076,1,352000.0,5.0,18000.0,334000.0
847,HDIP000463,SKU-DKM-1061,1,205000.0,0.0,0.0,205000.0
848,HDIP000464,SKU-THE-1076,1,352000.0,0.0,0.0,352000.0
849,HDIP000464,SKU-TEE-1020,1,190000.0,0.0,0.0,190000.0
850,HDIP000464,SKU-DIR-1117,1,397000.0,5.0,20000.0,377000.0
851,HDIP000465,SKU-SWE-1103,2,683000.0,5.0,68000.0,1298000.0
852,HDIP000465,SKU-BAD-1090,1,475000.0,0.0,0.0,475000.0
853,HDIP000466,SKU-COO-1017,1,85000.0,0.0,0.0,85000.0
854,HDIP000466,SKU-SWE-1046,1,566000.0,15.0,85000.0,481000.0
855,HDIP000466,SKU-DKM-1038,1,228000.0,15.0,34000.0,194000.0
856,HDIP000466,SKU-TEE-1031,1,290000.0,10.0,29000.0,261000.0
857,HDIP000467,SKU-NOW-1052,2,425000.0,15.0,128000.0,722000.0
858,HDIP000467,SKU-SWE-1024,1,753000.0,15.0,113000.0,640000.0
859,HDIP000467,SKU-DKM-1102,1,454000.0,15.0,68000.0,386000.0
860,HDIP000468,SKU-DKM-1038,1,228000.0,15.0,34000.0,194000.0
861,HDIP000468,SKU-BAD-1055,2,472000.0,10.0,94000.0,850000.0
862,HDIP000469,SKU-DKM-1043,2,592000.0,10.0,118000.0,1066000.0
863,HDIP000469,SKU-DIR-1095,2,388000.0,15.0,116000.0,660000.0
864,HDIP000470,SKU-DIR-1006,1,416000.0,15.0,62000.0,354000.0
865,HDIP000470,SKU-DIR-1047,1,320000.0,0.0,0.0,320000.0
866,HDIP000471,SKU-TEE-1031,1,290000.0,10.0,29000.0,261000.0
867,HDIP000471,SKU-SWE-1070,2,718000.0,15.0,215000.0,1221000.0
868,HDIP000471,SKU-TSU-1015,1,292000.0,15.0,44000.0,248000.0
869,HDIP000471,SKU-DKM-1084,1,625000.0,0.0,0.0,625000.0
870,HDIP000471,SKU-TEE-1062,1,326000.0,0.0,0.0,326000.0
871,HDIP000472,SKU-DKM-1045,1,524000.0,10.0,52000.0,472000.0
872,HDIP000473,SKU-TSU-1048,1,485000.0,15.0,73000.0,412000.0
873,HDIP000473,SKU-SWE-1103,2,683000.0,0.0,0.0,1366000.0
874,HDIP000474,SKU-COO-1037,1,132000.0,0.0,0.0,132000.0
875,HDIP000474,SKU-TEE-1010,1,240000.0,5.0,12000.0,228000.0
876,HDIP000474,SKU-DIR-1014,1,715000.0,0.0,0.0,715000.0
877,HDIP000475,SKU-SWE-1070,1,718000.0,5.0,36000.0,682000.0
878,HDIP000475,SKU-DIR-1120,1,510000.0,0.0,0.0,510000.0
879,HDIP000475,SKU-COO-1017,1,85000.0,0.0,0.0,85000.0
880,HDIP000475,SKU-DKM-1061,1,205000.0,0.0,0.0,205000.0
881,HDIP000476,SKU-SWE-1101,1,757000.0,15.0,114000.0,643000.0
882,HDIP000476,SKU-SWE-1042,1,535000.0,10.0,54000.0,481000.0
883,HDIP000477,SKU-TEE-1040,1,172000.0,5.0,9000.0,163000.0
884,HDIP000477,SKU-TEE-1022,1,252000.0,0.0,0.0,252000.0
885,HDIP000477,SKU-DKM-1102,1,454000.0,0.0,0.0,454000.0
886,HDIP000478,SKU-COO-1021,1,112000.0,0.0,0.0,112000.0
887,HDIP000478,SKU-TSU-1092,3,708000.0,15.0,319000.0,1805000.0
888,HDIP000479,SKU-COO-1041,1,371000.0,5.0,19000.0,352000.0
889,HDIP000480,SKU-DKM-1045,1,524000.0,10.0,52000.0,472000.0
890,HDIP000480,SKU-SWE-1019,3,423000.0,10.0,127000.0,1142000.0
891,HDIP000481,SKU-NOW-1099,1,356000.0,0.0,0.0,356000.0
892,HDIP000481,SKU-SWE-1019,3,423000.0,10.0,127000.0,1142000.0
893,HDIP000481,SKU-TEE-1059,3,177000.0,0.0,0.0,531000.0
894,HDIP000481,SKU-DIR-1119,1,693000.0,0.0,0.0,693000.0
895,HDIP000482,SKU-NOW-1094,1,308000.0,15.0,46000.0,262000.0
896,HDIP000482,SKU-DIR-1117,1,397000.0,5.0,20000.0,377000.0
897,HDIP000482,SKU-DIR-1119,2,693000.0,0.0,0.0,1386000.0
898,HDIP000483,SKU-DIR-1108,1,400000.0,0.0,0.0,400000.0
899,HDIP000484,SKU-THE-1029,2,475000.0,0.0,0.0,950000.0
900,HDIP000484,SKU-SWE-1101,1,757000.0,0.0,0.0,757000.0
901,HDIP000485,SKU-TEE-1051,1,201000.0,0.0,0.0,201000.0
902,HDIP000485,SKU-NOW-1025,2,438000.0,0.0,0.0,876000.0
903,HDIP000485,SKU-THE-1063,1,472000.0,15.0,71000.0,401000.0
904,HDIP000485,SKU-COO-1041,2,371000.0,0.0,0.0,742000.0
905,HDIP000485,SKU-NOW-1078,1,415000.0,0.0,0.0,415000.0
906,HDIP000486,SKU-NOW-1012,2,355000.0,15.0,106000.0,604000.0
907,HDIP000486,SKU-DIR-1028,3,536000.0,5.0,80000.0,1528000.0
908,HDIP000486,SKU-NOW-1094,1,308000.0,15.0,46000.0,262000.0
909,HDIP000487,SKU-SWE-1077,1,418000.0,5.0,21000.0,397000.0
910,HDIP000487,SKU-NOW-1012,3,355000.0,10.0,106000.0,959000.0
911,HDIP000487,SKU-SWE-1019,3,423000.0,0.0,0.0,1269000.0
912,HDIP000488,SKU-THE-1118,1,434000.0,0.0,0.0,434000.0
913,HDIP000489,SKU-TEE-1107,1,179000.0,10.0,18000.0,161000.0
914,HDIP000490,SKU-DIR-1095,1,388000.0,0.0,0.0,388000.0
915,HDIP000490,SKU-DIR-1060,1,655000.0,0.0,0.0,655000.0
916,HDIP000491,SKU-THE-1063,2,472000.0,15.0,142000.0,802000.0
917,HDIP000492,SKU-NOW-1009,1,277000.0,5.0,14000.0,263000.0
918,HDIP000492,SKU-SWE-1077,2,418000.0,15.0,125000.0,711000.0
919,HDIP000492,SKU-TSU-1096,1,405000.0,15.0,61000.0,344000.0
920,HDIP000492,SKU-DIR-1047,2,320000.0,0.0,0.0,640000.0
921,HDIP000492,SKU-THE-1075,1,503000.0,10.0,50000.0,453000.0
922,HDIP000493,SKU-DIR-1060,2,655000.0,0.0,0.0,1310000.0
923,HDIP000494,SKU-DIR-1117,3,397000.0,0.0,0.0,1191000.0
924,HDIP000495,SKU-NOW-1099,1,356000.0,0.0,0.0,356000.0
925,HDIP000495,SKU-NOW-1081,1,420000.0,0.0,0.0,420000.0
926,HDIP000496,SKU-BAD-1090,1,475000.0,0.0,0.0,475000.0
927,HDIP000497,SKU-COO-1037,1,132000.0,5.0,7000.0,125000.0
928,HDIP000498,SKU-DIR-1065,1,426000.0,0.0,0.0,426000.0
929,HDIP000499,SKU-THE-1118,1,434000.0,0.0,0.0,434000.0
930,HDIP000500,SKU-BAD-1057,2,664000.0,10.0,133000.0,1195000.0
931,HDIP000501,SKU-BAD-1105,1,403000.0,0.0,0.0,403000.0
932,HDIP000502,SKU-SWE-1011,1,375000.0,0.0,0.0,375000.0
933,HDIP000503,SKU-DIR-1014,1,715000.0,15.0,107000.0,608000.0
934,HDIP000504,SKU-DIR-1006,1,416000.0,0.0,0.0,416000.0
935,HDIP000504,SKU-NOW-1009,1,277000.0,10.0,28000.0,249000.0
936,HDIP000504,SKU-TEE-1039,1,301000.0,0.0,0.0,301000.0
937,HDIP000504,SKU-COO-1086,1,365000.0,0.0,0.0,365000.0
938,HDIP000505,SKU-TSU-1110,1,633000.0,15.0,95000.0,538000.0
939,HDIP000506,SKU-THE-1075,1,503000.0,10.0,50000.0,453000.0
940,HDIP000507,SKU-BAD-1069,2,415000.0,10.0,83000.0,747000.0
941,HDIP000507,SKU-BAD-1001,2,447000.0,5.0,45000.0,849000.0
942,HDIP000507,SKU-DIR-1093,1,544000.0,10.0,54000.0,490000.0
943,HDIP000507,SKU-THE-1013,1,387000.0,15.0,58000.0,329000.0
944,HDIP000508,SKU-TEE-1066,1,230000.0,0.0,0.0,230000.0
945,HDIP000509,SKU-DIR-1047,1,320000.0,15.0,48000.0,272000.0
946,HDIP000509,SKU-DKM-1091,1,657000.0,0.0,0.0,657000.0
947,HDIP000510,SKU-TEE-1040,3,172000.0,5.0,26000.0,490000.0
948,HDIP000510,SKU-TEE-1088,1,274000.0,5.0,14000.0,260000.0
949,HDIP000511,SKU-TSU-1048,1,485000.0,0.0,0.0,485000.0
950,HDIP000511,SKU-BAD-1023,1,751000.0,10.0,75000.0,676000.0
951,HDIP000511,SKU-SWE-1002,1,401000.0,0.0,0.0,401000.0
952,HDIP000511,SKU-BAD-1087,1,731000.0,5.0,37000.0,694000.0
953,HDIP000512,SKU-NOW-1026,1,240000.0,10.0,24000.0,216000.0
954,HDIP000513,SKU-TSU-1092,1,708000.0,10.0,71000.0,637000.0
955,HDIP000514,SKU-COO-1086,1,365000.0,5.0,18000.0,347000.0
956,HDIP000515,SKU-COO-1033,1,281000.0,0.0,0.0,281000.0
957,HDIP000516,SKU-BAD-1064,3,515000.0,5.0,77000.0,1468000.0
958,HDIP000516,SKU-BAD-1087,1,731000.0,0.0,0.0,731000.0
959,HDIP000516,SKU-DIR-1004,1,419000.0,10.0,42000.0,377000.0
960,HDIP000517,SKU-NOW-1026,1,240000.0,10.0,24000.0,216000.0
961,HDIP000517,SKU-DKM-1038,1,228000.0,0.0,0.0,228000.0
962,HDIP000517,SKU-NOW-1085,2,210000.0,10.0,42000.0,378000.0
963,HDIP000518,SKU-TEE-1016,1,220000.0,5.0,11000.0,209000.0
964,HDIP000518,SKU-NOW-1050,1,245000.0,0.0,0.0,245000.0
965,HDIP000518,SKU-BAD-1058,1,430000.0,10.0,43000.0,387000.0
966,HDIP000519,SKU-BAD-1018,1,494000.0,5.0,25000.0,469000.0
967,HDIP000519,SKU-TEE-1040,1,172000.0,10.0,17000.0,155000.0
968,HDIP000520,SKU-TSU-1110,1,633000.0,5.0,32000.0,601000.0
969,HDIP000520,SKU-COO-1021,1,112000.0,10.0,11000.0,101000.0
970,HDIP000521,SKU-DIR-1004,1,419000.0,0.0,0.0,419000.0
971,HDIP000522,SKU-NOW-1081,1,420000.0,0.0,0.0,420000.0
972,HDIP000522,SKU-DIR-1044,3,443000.0,5.0,66000.0,1263000.0
973,HDIP000522,SKU-TEE-1049,1,226000.0,15.0,34000.0,192000.0
974,HDIP000523,SKU-DIR-1117,1,397000.0,0.0,0.0,397000.0
975,HDIP000523,SKU-NOW-1089,1,313000.0,0.0,0.0,313000.0
976,HDIP000524,SKU-BAD-1055,1,472000.0,5.0,24000.0,448000.0
977,HDIP000524,SKU-NOW-1073,1,216000.0,15.0,32000.0,184000.0
978,HDIP000525,SKU-SWE-1042,1,535000.0,5.0,27000.0,508000.0
979,HDIP000525,SKU-BAD-1074,1,487000.0,15.0,73000.0,414000.0
980,HDIP000526,SKU-TEE-1039,1,301000.0,5.0,15000.0,286000.0
981,HDIP000527,SKU-DIR-1007,1,631000.0,10.0,63000.0,568000.0
982,HDIP000528,SKU-DIR-1035,1,555000.0,10.0,56000.0,499000.0
983,HDIP000528,SKU-NOW-1009,1,277000.0,0.0,0.0,277000.0
984,HDIP000529,SKU-SWE-1070,1,718000.0,5.0,36000.0,682000.0
985,HDIP000530,SKU-TSU-1071,2,610000.0,15.0,183000.0,1037000.0
986,HDIP000530,SKU-SWE-1024,1,753000.0,0.0,0.0,753000.0
987,HDIP000531,SKU-DIR-1082,1,382000.0,10.0,38000.0,344000.0
988,HDIP000532,SKU-DIR-1047,1,320000.0,0.0,0.0,320000.0
989,HDIP000532,SKU-DIR-1060,1,655000.0,0.0,0.0,655000.0
990,HDIP000533,SKU-DIR-1035,1,555000.0,0.0,0.0,555000.0
991,HDIP000533,SKU-DIR-1106,1,353000.0,0.0,0.0,353000.0
992,HDIP000533,SKU-COO-1037,1,132000.0,0.0,0.0,132000.0
993,HDIP000534,SKU-TSU-1072,1,352000.0,0.0,0.0,352000.0
994,HDIP000534,SKU-COO-1056,1,275000.0,0.0,0.0,275000.0
995,HDIP000535,SKU-DIR-1006,1,416000.0,0.0,0.0,416000.0
996,HDIP000535,SKU-DIR-1093,1,544000.0,0.0,0.0,544000.0
997,HDIP000536,SKU-COO-1086,1,365000.0,15.0,55000.0,310000.0
998,HDIP000536,SKU-NOW-1085,2,210000.0,0.0,0.0,420000.0
999,HDIP000536,SKU-SWE-1114,1,615000.0,15.0,92000.0,523000.0
1000,HDIP000537,SKU-NOW-1012,1,355000.0,0.0,0.0,355000.0
1001,HDIP000537,SKU-TEE-1031,1,290000.0,10.0,29000.0,261000.0
1002,HDIP000538,SKU-DIR-1014,1,715000.0,0.0,0.0,715000.0
1003,HDIP000539,SKU-TSU-1048,2,485000.0,0.0,0.0,970000.0
1004,HDIP000539,SKU-BAD-1090,1,475000.0,5.0,24000.0,451000.0
1005,HDIP000540,SKU-TSU-1048,1,485000.0,15.0,73000.0,412000.0
1006,HDIP000540,SKU-DIR-1106,3,353000.0,10.0,106000.0,953000.0
1007,HDIP000541,SKU-NOW-1050,1,245000.0,15.0,37000.0,208000.0
1008,HDIP000542,SKU-NOW-1050,3,245000.0,0.0,0.0,735000.0
1009,HDIP000542,SKU-SWE-1002,1,401000.0,0.0,0.0,401000.0
1010,HDIP000542,SKU-DIR-1117,1,397000.0,0.0,0.0,397000.0
1011,HDIP000543,SKU-TEE-1036,2,296000.0,5.0,30000.0,562000.0
1012,HDIP000543,SKU-BAD-1111,1,611000.0,5.0,31000.0,580000.0
1013,HDIP000543,SKU-SWE-1011,2,375000.0,0.0,0.0,750000.0
1014,HDIP000544,SKU-SWE-1046,1,566000.0,10.0,57000.0,509000.0
1015,HDIP000544,SKU-DIR-1054,1,349000.0,5.0,17000.0,332000.0
1016,HDIP000545,SKU-DKM-1102,1,454000.0,5.0,23000.0,431000.0
1017,HDIP000545,SKU-COO-1083,1,284000.0,0.0,0.0,284000.0
1018,HDIP000546,SKU-TSU-1092,3,708000.0,15.0,319000.0,1805000.0
1019,HDIP000547,SKU-TEE-1112,1,339000.0,0.0,0.0,339000.0
1020,HDIP000547,SKU-DIR-1095,1,388000.0,0.0,0.0,388000.0
1021,HDIP000548,SKU-DIR-1113,1,595000.0,10.0,60000.0,535000.0
1022,HDIP000549,SKU-DIR-1060,2,655000.0,0.0,0.0,1310000.0
1023,HDIP000549,SKU-NOW-1026,1,240000.0,5.0,12000.0,228000.0
1024,HDIP000549,SKU-TSU-1034,1,385000.0,0.0,0.0,385000.0
1025,HDIP000549,SKU-BAD-1090,1,475000.0,0.0,0.0,475000.0
1026,HDIP000550,SKU-DIR-1119,1,693000.0,0.0,0.0,693000.0
1027,HDIP000550,SKU-TEE-1059,1,177000.0,0.0,0.0,177000.0
1028,HDIP000550,SKU-DIR-1106,1,353000.0,0.0,0.0,353000.0
1029,HDIP000551,SKU-TEE-1027,1,339000.0,0.0,0.0,339000.0
1030,HDIP000552,SKU-DIR-1004,1,419000.0,5.0,21000.0,398000.0
1031,HDIP000552,SKU-DKM-1038,2,228000.0,0.0,0.0,456000.0
1032,HDIP000552,SKU-TSU-1034,1,385000.0,15.0,58000.0,327000.0
